,Un_Named,Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
268,268,2/14/2019,Compactors,0.026968037,57,35,1,1,5000.56,CUST00269,South Karen
269,269,2/14/2019,Tele Handlers ,0.026968037,70,35,1,1,5000.56,CUST00270,Lake Pamela
270,270,,invalid_data,0.030620333,3568,35000,1,1,5000.56,CUST00271,Parkerburgh
271,271,2/15/2019,Excavators(crawler),0.030620333,55,35,1,1,5000.56,CUST00272,Wolfeburgh
272,272,2/15/2019,Loaders (Wheeled),0.030620333,81,35,1,1,5000.56,CUST00273,Lake Debbieborough
273,273,2/15/2019,Skid Steer Loaders,0.030620333,81,35,1,1,5000.56,CUST00274,New Lisa
274,274,2/15/2019,Compactors,0.030620333,84,35,1,1,5000.56,CUST00275,Lake Thomas
275,275,3/15/2025,Tele Handlers ,0.030620333,68,35,1,1,5000.56,CUST00276,Port Kylie
276,276,2/16/2019,Backhoe Loader,0.032464403,69,35,1,1,5000.56,CUST00277,South Davidville
277,277,2/16/2019,Excavators(crawler),0.032464403,72,35,1,1,5000.56,CUST00278,North Brandon
278,278,2/16/2019,Loaders (Wheeled),0.032464403,59,35,1,1,5000.56,CUST00279,North Joshuamouth
279,279,2/16/2019,Skid Steer Loaders,0.032464403,51,35,1,1,5000.56,CUST00280,South Jamesbury
280,280,,Compactors,-0.032464403,31,35,1,1,5000.56,CUST00281,Collinsside
281,281,2/16/2019,Tele Handlers ,0.032464403,94,35,1,1,5000.56,CUST00282,West Kimberlyville
282,282,2/17/2019,Backhoe Loader,0.0378373,80,35,1,1,5000.56,CUST00283,Jessicaville
283,283,2/17/2019,Excavators(crawler),0.0378373,69,35,1,1,5000.56,CUST00284,Lewisberg
284,284,2/17/2019,Loaders (Wheeled),0.0378373,64,35,1,1,5000.56,CUST00285,Phillipsstad
285,285,2/17/2019,invalid_data,0.0378373,71,35,1,1,5000.56,CUST00286,Sharpfort
286,286,Compactors,2/17/2019,0.0378373,81,35,1,1,5000.56,CUST00287,West Paulport
287,287,2/17/2019,Tele Handlers ,0.0378373,50,35,1,1,5000.56,CUST00288,Roymouth
288,288,2/18/2019,Backhoe Loader,0.03203027,3578,35000,1,1,5000.56,CUST00289,New Kevinton
289,289,2/18/2019,Excavators(crawler),0.03203027,71,35,1,1,5000.56,CUST00290,South Melissatown
290,290,,Loaders (Wheeled),0.03203027,64,35,1,1,5000.56,CUST00291,East Brenda
291,291,2/18/2019,Skid Steer Loaders,0.03203027,71,35,1,1,5000.56,CUST00292,Jenniferport
292,292,2/18/2019,Compactors,0.03203027,52,35,1,1,5000.56,CUST00293,East Steven
293,293,2/18/2019,Tele Handlers ,0.03203027,79,35,1,1,5000.56,CUST00294,Brittanyside
294,294,2/19/2019,Backhoe Loader,0.029959176,70,35,1,1,5000.56,CUST00295,North Debra
295,295,2/19/2019,Excavators(crawler),0.029959176,58,35,1,1,5000.56,CUST00296,Port Francisco
296,296,2/19/2019,Loaders (Wheeled),0.029959176,49,35,1,1,5000.56,CUST00297,Castanedamouth
297,297,2/19/2019,Skid Steer Loaders,0.029959176,64,35,1,1,5000.56,CUST00298,South Robertstad
298,298,2/19/2019,Compactors,0.029959176,67,35,1,1,5000.56,CUST00299,Port Alanview
299,299,2/19/2019,Tele Handlers ,0.029959176,88,35,1,1,5000.56,CUST00300,Alexanderton
300,300,3/15/2025,invalid_data,-0.034874042,35,35,1,1,5000.56,CUST00301,North Theresahaven
301,301,2/20/2019,Excavators(crawler),0.034874042,74,35,1,1,5000.56,CUST00302,New Danielle
302,302,2/20/2019,Loaders (Wheeled),0.034874042,60,35,1,1,5000.56,CUST00303,Port Tiffanyshire
303,303,2/20/2019,Skid Steer Loaders,0.034874042,66,35,1,1,5000.56,CUST00304,West Andrewmouth
304,304,2/20/2019,Compactors,0.034874042,63,35,1,1,5000.56,CUST00305,Vaughnfurt
305,305,2/20/2019,Tele Handlers ,0.034874042,65,35,1,1,5000.56,CUST00306,East Joseburgh
306,306,2/21/2019,Backhoe Loader,0.02726277,3573,35000,1,1,5000.56,CUST00307,Port Lucasfurt
307,307,2/21/2019,Excavators(crawler),0.02726277,65,35,1,1,5000.56,CUST00308,Pearsonside
308,308,Loaders (Wheeled),2/21/2019,0.02726277,53,35,1,1,5000.56,CUST00309,Roseville
309,309,2/21/2019,Skid Steer Loaders,0.02726277,57,35,1,1,5000.56,CUST00310,Port Mindy
310,310,,Compactors,0.02726277,56,35,1,1,5000.56,CUST00311,Ritterton
311,311,2/21/2019,Tele Handlers ,0.02726277,78,35,1,1,5000.56,CUST00312,North Linda
312,312,2/22/2019,Backhoe Loader,0.029110823,64,35,1,1,5000.56,CUST00313,North Kristinborough
313,313,2/22/2019,Excavators(crawler),0.029110823,57,35,1,1,5000.56,CUST00314,Henryfurt
314,314,2/22/2019,Loaders (Wheeled),0.029110823,64,35,1,1,5000.56,CUST00315,Port Ashley
315,315,2/22/2019,invalid_data,0.029110823,69,35,1,1,5000.56,CUST00316,North Ginamouth
316,316,2/22/2019,Compactors,0.029110823,80,35,1,1,5000.56,CUST00317,Joshuaport
317,317,2/22/2019,Tele Handlers ,0.029110823,51,35,1,1,5000.56,CUST00318,Campbellton
318,318,2/23/2019,Backhoe Loader,0.027370308,65,35,1,1,5000.56,CUST00319,Anthonymouth
319,319,2/23/2019,Excavators(crawler),0.027370308,51,35,1,1,5000.56,CUST00320,New Bettyville
320,320,,Loaders (Wheeled),-0.027370308,46,35,1,1,5000.56,CUST00321,Bennettville
321,321,2/23/2019,Skid Steer Loaders,0.027370308,59,35,1,1,5000.56,CUST00322,Port Nancyland
322,322,2/23/2019,Compactors,0.027370308,55,35,1,1,5000.56,CUST00323,Anthonyborough
323,323,2/23/2019,Tele Handlers ,0.027370308,65,35,1,1,5000.56,CUST00324,Vasquezstad
324,324,2/24/2019,Backhoe Loader,0.033687145,3551,35000,1,1,5000.56,CUST00325,New Margaret
325,325,3/15/2025,Excavators(crawler),0.033687145,56,35,1,1,5000.56,CUST00326,North Amyview
326,326,2/24/2019,Loaders (Wheeled),0.033687145,76,35,1,1,5000.56,CUST00327,Christopherbury
327,327,2/24/2019,Skid Steer Loaders,0.033687145,69,35,1,1,5000.56,CUST00328,Matthewhaven
328,328,2/24/2019,Compactors,0.033687145,64,35,1,1,5000.56,CUST00329,Port Christopherburgh
329,329,2/24/2019,Tele Handlers ,0.033687145,75,35,1,1,5000.56,CUST00330,Amberhaven
330,330,invalid_data,,0.037494772,79,35,1,1,5000.56,CUST00331,Shawnmouth
331,331,2/25/2019,Excavators(crawler),0.037494772,92,35,1,1,5000.56,CUST00332,South Jeffery
332,332,2/25/2019,Loaders (Wheeled),0.037494772,77,35,1,1,5000.56,CUST00333,Jacobshaven
333,333,2/25/2019,Skid Steer Loaders,0.037494772,82,35,1,1,5000.56,CUST00334,West Cheryl
334,334,2/25/2019,Compactors,0.037494772,66,35,1,1,5000.56,CUST00335,Hoffmanbury
335,335,2/25/2019,Tele Handlers ,0.037494772,68,35,1,1,5000.56,CUST00336,North Edwardbury
336,336,2/26/2019,Backhoe Loader,0.035355969,69,35,1,1,5000.56,CUST00337,West Jamesstad
337,337,2/26/2019,Excavators(crawler),0.035355969,86,35,1,1,5000.56,CUST00338,New Jennifer
338,338,2/26/2019,Loaders (Wheeled),0.035355969,87,35,1,1,5000.56,CUST00339,Olivertown
339,339,2/26/2019,Skid Steer Loaders,0.035355969,74,35,1,1,5000.56,CUST00340,Tiffanyfurt
340,340,,Compactors,-0.035355969,34,35,1,1,5000.56,CUST00341,South Jonathanside
341,341,2/26/2019,Tele Handlers ,0.035355969,57,35,1,1,5000.56,CUST00342,Lake Martha
342,342,2/27/2019,Backhoe Loader,0.036180424,3561,35000,1,1,5000.56,CUST00343,Lake Charlesport
343,343,2/27/2019,Excavators(crawler),0.036180424,79,35,1,1,5000.56,CUST00344,Jonestown
344,344,2/27/2019,Loaders (Wheeled),0.036180424,81,35,1,1,5000.56,CUST00345,Nicholasfort
345,345,2/27/2019,invalid_data,0.036180424,74,35,1,1,5000.56,CUST00346,Edwardsmouth
346,346,2/27/2019,Compactors,0.036180424,64,35,1,1,5000.56,CUST00347,Crystalfurt
347,347,2/27/2019,Tele Handlers ,0.036180424,77,35,1,1,5000.56,CUST00348,New Katherineside
348,348,2/28/2019,Backhoe Loader,0.039784925,83,35,1,1,5000.56,CUST00349,East Melissaberg
349,349,2/28/2019,Excavators(crawler),0.039784925,65,35,1,1,5000.56,CUST00350,West Richard
350,350,3/15/2025,Loaders (Wheeled),0.039784925,75,35,1,1,5000.56,CUST00351,East Donald
351,351,2/28/2019,Skid Steer Loaders,0.039784925,71,35,1,1,5000.56,CUST00352,Desireechester
352,352,Compactors,2/28/2019,0.039784925,72,35,1,1,5000.56,CUST00353,Tracyburgh
353,353,2/28/2019,Tele Handlers ,0.039784925,88,35,1,1,5000.56,CUST00354,Floydmouth
354,354,3/1/2019,Backhoe Loader,0.034463806,68,35,1,1,5078.56,CUST00355,New Jessica
355,355,3/1/2019,Excavators(crawler),0.034463806,66,35,1,1,5078.56,CUST00356,Alexiston
356,356,3/1/2019,Loaders (Wheeled),0.034463806,74,35,1,1,5078.56,CUST00357,Crosbybury
357,357,3/1/2019,Skid Steer Loaders,0.034463806,71,35,1,1,5078.56,CUST00358,Sophiafort
358,358,3/1/2019,Compactors,0.034463806,103,35,1,1,5078.56,CUST00359,Lindsayfurt
359,359,3/1/2019,Tele Handlers ,0.034463806,70,35,1,1,5078.56,CUST00360,Pricechester
360,360,,invalid_data,-0.038629891,3534,35000,1,1,5078.56,CUST00361,Paynestad
361,361,3/2/2019,Excavators(crawler),0.038629891,71,35,1,1,5078.56,CUST00362,Lake James
362,362,3/2/2019,Loaders (Wheeled),0.038629891,81,35,1,1,5078.56,CUST00363,Port William
363,363,3/2/2019,Skid Steer Loaders,0.038629891,69,35,1,1,5078.56,CUST00364,New Jeffreyside
364,364,3/2/2019,Compactors,0.038629891,79,35,1,1,5078.56,CUST00365,Port John
365,365,3/2/2019,Tele Handlers ,0.038629891,94,35,1,1,5078.56,CUST00366,Robertfurt
366,366,3/3/2019,Backhoe Loader,0.025637758,83,35,1,1,5078.56,CUST00367,Tylerhaven
367,367,3/3/2019,Excavators(crawler),0.025637758,72,35,1,1,5078.56,CUST00368,Lake Christopherburgh
368,368,3/3/2019,Loaders (Wheeled),0.025637758,70,35,1,1,5078.56,CUST00369,Mauriceshire
369,369,3/3/2019,Skid Steer Loaders,0.025637758,67,35,1,1,5078.56,CUST00370,Lake Sydney
370,370,,Compactors,0.025637758,77,35,1,1,5078.56,CUST00371,North Jeremy
371,371,3/3/2019,Tele Handlers ,0.025637758,64,35,1,1,5078.56,CUST00372,Combsfort
372,372,3/4/2019,Backhoe Loader,0.028812108,62,35,1,1,5078.56,CUST00373,East Joshua
373,373,3/4/2019,Excavators(crawler),0.028812108,84,35,1,1,5078.56,CUST00374,New Sarah
374,374,Loaders (Wheeled),3/4/2019,0.028812108,59,35,1,1,5078.56,CUST00375,West Jeffreyborough
375,375,3/15/2025,invalid_data,0.028812108,61,35,1,1,5078.56,CUST00376,Robertsburgh
376,376,3/4/2019,Compactors,0.028812108,67,35,1,1,5078.56,CUST00377,Sydneyhaven
377,377,3/4/2019,Tele Handlers ,0.028812108,58,35,1,1,5078.56,CUST00378,Port Nicholeville
378,378,3/5/2019,Backhoe Loader,0.03216967,3557,35000,1,1,5078.56,CUST00379,North Juliemouth
379,379,3/5/2019,Excavators(crawler),0.03216967,62,35,1,1,5078.56,CUST00380,Timside
380,380,,Loaders (Wheeled),-0.03216967,32,35,1,1,5078.56,CUST00381,Lisaberg
381,381,3/5/2019,Skid Steer Loaders,0.03216967,76,35,1,1,5078.56,CUST00382,Walshburgh
382,382,3/5/2019,Compactors,0.03216967,69,35,1,1,5078.56,CUST00383,Raybury
383,383,3/5/2019,Tele Handlers ,0.03216967,76,35,1,1,5078.56,CUST00384,Justinburgh
384,384,3/6/2019,Backhoe Loader,0.030429155,79,35,1,1,5078.56,CUST00385,New Nataliebury
385,385,3/6/2019,Excavators(crawler),0.030429155,87,35,1,1,5078.56,CUST00386,Port Miketon
386,386,3/6/2019,Loaders (Wheeled),0.030429155,89,35,1,1,5078.56,CUST00387,Welchfurt
387,387,3/6/2019,Skid Steer Loaders,0.030429155,72,35,1,1,5078.56,CUST00388,Kingberg
388,388,3/6/2019,Compactors,0.030429155,59,35,1,1,5078.56,CUST00389,New Ashley
389,389,3/6/2019,Tele Handlers ,0.030429155,85,35,1,1,5078.56,CUST00390,Darrylshire
390,390,,invalid_data,0.032918451,76,35,1,1,5078.56,CUST00391,North Lesliebury
391,391,3/7/2019,Excavators(crawler),0.032918451,86,35,1,1,5078.56,CUST00392,Joelhaven
392,392,3/7/2019,Loaders (Wheeled),0.032918451,79,35,1,1,5078.56,CUST00393,Justinfurt
393,393,3/7/2019,Skid Steer Loaders,0.032918451,81,35,1,1,5078.56,CUST00394,Gallaghershire
394,394,3/7/2019,Compactors,0.032918451,67,35,1,1,5078.56,CUST00395,Colemantown
395,395,3/7/2019,Tele Handlers ,0.032918451,70,35,1,1,5078.56,CUST00396,Alitown
396,396,Backhoe Loader,3/8/2019,0.029616648,3569,35000,1,1,5078.56,CUST00397,Lake Margaret
397,397,3/8/2019,Excavators(crawler),0.029616648,52,35,1,1,5078.56,CUST00398,Joannastad
398,398,3/8/2019,Loaders (Wheeled),0.029616648,59,35,1,1,5078.56,CUST00399,New Alexandria
399,399,3/8/2019,Skid Steer Loaders,0.029616648,78,35,1,1,5078.56,CUST00400,North Vanessa
400,400,3/15/2025,Compactors,-0.029616648,47,35,1,1,5078.56,CUST00401,Patriciaview
401,401,3/8/2019,Tele Handlers ,0.029616648,77,35,1,1,5078.56,CUST00402,Port Williamfort
402,402,3/9/2019,Backhoe Loader,0.024112317,77,35,1,1,5078.56,CUST00403,Port Jessica
403,403,3/9/2019,Excavators(crawler),0.024112317,58,35,1,1,5078.56,CUST00404,Whiteberg
404,404,3/9/2019,Loaders (Wheeled),0.024112317,66,35,1,1,5078.56,CUST00405,Port Timothyborough
405,405,3/9/2019,invalid_data,0.024112317,66,35,1,1,5078.56,CUST00406,North Suzannestad
406,406,3/9/2019,Compactors,0.024112317,66,35,1,1,5078.56,CUST00407,West Russellview
407,407,3/9/2019,Tele Handlers ,0.024112317,73,35,1,1,5078.56,CUST00408,Port Derek
408,408,3/10/2019,Backhoe Loader,0.0310465,61,35,1,1,5078.56,CUST00409,Starkhaven
409,409,3/10/2019,Excavators(crawler),0.0310465,90,35,1,1,5078.56,CUST00410,Cherylton
410,410,,Loaders (Wheeled),0.0310465,54,35,1,1,5078.56,CUST00411,East Lisa
411,411,3/10/2019,Skid Steer Loaders,0.0310465,65,35,1,1,5078.56,CUST00412,East Jonathanland
412,412,3/10/2019,Compactors,0.0310465,67,35,1,1,5078.56,CUST00413,South Phyllishaven
413,413,3/10/2019,Tele Handlers ,0.0310465,59,35,1,1,5078.56,CUST00414,Lake Johnchester
414,414,3/11/2019,Backhoe Loader,0.037721796,3571,35000,1,1,5078.56,CUST00415,Williamsview
415,415,3/11/2019,Excavators(crawler),0.037721796,70,35,1,1,5078.56,CUST00416,New Brittanymouth
416,416,3/11/2019,Loaders (Wheeled),0.037721796,61,35,1,1,5078.56,CUST00417,Elizabethton
417,417,3/11/2019,Skid Steer Loaders,0.037721796,68,35,1,1,5078.56,CUST00418,Port Waynemouth
418,418,Compactors,3/11/2019,0.037721796,83,35,1,1,5078.56,CUST00419,Leechester
419,419,3/11/2019,Tele Handlers ,0.037721796,64,35,1,1,5078.56,CUST00420,New Mollyshire
420,420,,invalid_data,-0.035710445,30,35,1,1,5078.56,CUST00421,South Haley
421,421,3/12/2019,Excavators(crawler),0.035710445,59,35,1,1,5078.56,CUST00422,Paulport
422,422,3/12/2019,Loaders (Wheeled),0.035710445,59,35,1,1,5078.56,CUST00423,South Bruceborough
423,423,3/12/2019,Skid Steer Loaders,0.035710445,78,35,1,1,5078.56,CUST00424,Quinnfort
424,424,3/12/2019,Compactors,0.035710445,74,35,1,1,5078.56,CUST00425,Jonesberg
425,425,3/15/2025,Tele Handlers ,0.035710445,80,35,1,1,5078.56,CUST00426,South Courtney
426,426,3/13/2019,Backhoe Loader,0.028760331,61,35,1,1,5078.56,CUST00427,New Teresabury
427,427,3/13/2019,Excavators(crawler),0.028760331,72,35,1,1,5078.56,CUST00428,East Aaronburgh
428,428,3/13/2019,Loaders (Wheeled),0.028760331,57,35,1,1,5078.56,CUST00429,Courtneyfurt
429,429,3/13/2019,Skid Steer Loaders,0.028760331,57,35,1,1,5078.56,CUST00430,Port Daniel
430,430,,Compactors,0.028760331,77,35,1,1,5078.56,CUST00431,New David
431,431,3/13/2019,Tele Handlers ,0.028760331,79,35,1,1,5078.56,CUST00432,Gilesview
432,432,3/14/2019,Backhoe Loader,0.026968037,3558,35000,1,1,5078.56,CUST00433,Wardfort
433,433,3/14/2019,Excavators(crawler),0.026968037,80,35,1,1,5078.56,CUST00434,Port Natalie
434,434,3/14/2019,Loaders (Wheeled),0.026968037,72,35,1,1,5078.56,CUST00435,Jasonside
435,435,3/14/2019,invalid_data,0.026968037,70,35,1,1,5078.56,CUST00436,Lake Shane
436,436,3/14/2019,Compactors,0.026968037,80,35,1,1,5078.56,CUST00437,North Jennyton
437,437,3/14/2019,Tele Handlers ,0.026968037,74,35,1,1,5078.56,CUST00438,Lake Normabury
438,438,3/15/2019,Backhoe Loader,0.030620333,70,35,1,1,5078.56,CUST00439,Port Robertport
439,439,3/15/2019,Excavators(crawler),0.030620333,67,35,1,1,5078.56,CUST00440,East Lindseymouth
440,440,Loaders (Wheeled),,-0.030620333,42,35,1,1,5078.56,CUST00441,East Destinybury
441,441,3/15/2019,Skid Steer Loaders,0.030620333,70,35,1,1,5078.56,CUST00442,Port Dennis
442,442,3/15/2019,Compactors,0.030620333,71,35,1,1,5078.56,CUST00443,Ramseyberg
443,443,3/15/2019,Tele Handlers ,0.030620333,79,35,1,1,5078.56,CUST00444,Morganbury
444,444,3/16/2019,Backhoe Loader,0.032464403,59,35,1,1,5078.56,CUST00445,South Jeremy
445,445,3/16/2019,Excavators(crawler),0.032464403,76,35,1,1,5078.56,CUST00446,East Andreview
446,446,3/16/2019,Loaders (Wheeled),0.032464403,70,35,1,1,5078.56,CUST00447,Lambertfurt
447,447,3/16/2019,Skid Steer Loaders,0.032464403,73,35,1,1,5078.56,CUST00448,Lisaport
448,448,3/16/2019,Compactors,0.032464403,96,35,1,1,5078.56,CUST00449,Powellmouth
449,449,3/16/2019,Tele Handlers ,0.032464403,79,35,1,1,5078.56,CUST00450,Port Jeffrey
450,450,3/15/2025,invalid_data,0.0378373,3565,35000,1,1,5078.56,CUST00451,Mariaburgh
451,451,3/17/2019,Excavators(crawler),0.0378373,67,35,1,1,5078.56,CUST00452,Suttonfurt
452,452,3/17/2019,Loaders (Wheeled),0.0378373,72,35,1,1,5078.56,CUST00453,Nelsonport
453,453,3/17/2019,Skid Steer Loaders,0.0378373,75,35,1,1,5078.56,CUST00454,South Tammy
454,454,3/17/2019,Compactors,0.0378373,69,35,1,1,5078.56,CUST00455,New Nicole
455,455,3/17/2019,Tele Handlers ,0.0378373,59,35,1,1,5078.56,CUST00456,Port Shanehaven
456,456,3/18/2019,Backhoe Loader,0.03203027,55,35,1,1,5078.56,CUST00457,East Donnachester
457,457,3/18/2019,Excavators(crawler),0.03203027,83,35,1,1,5078.56,CUST00458,Randyville
458,458,3/18/2019,Loaders (Wheeled),0.03203027,56,35,1,1,5078.56,CUST00459,Walkerview
459,459,3/18/2019,Skid Steer Loaders,0.03203027,73,35,1,1,5078.56,CUST00460,South Soniatown
460,460,,Compactors,-0.03203027,53,35,1,1,5078.56,CUST00461,Carolyntown
461,461,3/18/2019,Tele Handlers ,0.03203027,80,35,1,1,5078.56,CUST00462,New Melissaborough
462,462,Backhoe Loader,3/19/2019,0.029959176,55,35,1,1,5078.56,CUST00463,Josephstad
463,463,3/19/2019,Excavators(crawler),0.029959176,78,35,1,1,5078.56,CUST00464,Port Jeffery
464,464,3/19/2019,Loaders (Wheeled),0.029959176,69,35,1,1,5078.56,CUST00465,Rileyburgh
465,465,3/19/2019,invalid_data,0.029959176,61,35,1,1,5078.56,CUST00466,West Jessicafurt
466,466,3/19/2019,Compactors,0.029959176,61,35,1,1,5078.56,CUST00467,Nicholasport
467,467,3/19/2019,Tele Handlers ,0.029959176,60,35,1,1,5078.56,CUST00468,East Richardmouth
468,468,3/20/2019,Backhoe Loader,0.034874042,3565,35000,1,1,5078.56,CUST00469,Welchland
469,469,3/20/2019,Excavators(crawler),0.034874042,55,35,1,1,5078.56,CUST00470,Lake Cassandrabury
470,470,,Loaders (Wheeled),0.034874042,66,35,1,1,5078.56,CUST00471,Khanfort
471,471,3/20/2019,Skid Steer Loaders,0.034874042,82,35,1,1,5078.56,CUST00472,New Joshuaburgh
472,472,3/20/2019,Compactors,0.034874042,67,35,1,1,5078.56,CUST00473,Lake Timothybury
473,473,3/20/2019,Tele Handlers ,0.034874042,74,35,1,1,5078.56,CUST00474,Michaelton
474,474,3/21/2019,Backhoe Loader,0.02726277,60,35,1,1,5078.56,CUST00475,Boylemouth
475,475,3/15/2025,Excavators(crawler),0.02726277,67,35,1,1,5078.56,CUST00476,East Mario
476,476,3/21/2019,Loaders (Wheeled),0.02726277,69,35,1,1,5078.56,CUST00477,Davisview
477,477,3/21/2019,Skid Steer Loaders,0.02726277,60,35,1,1,5078.56,CUST00478,Shannonhaven
478,478,3/21/2019,Compactors,0.02726277,55,35,1,1,5078.56,CUST00479,Douglaschester
479,479,3/21/2019,Tele Handlers ,0.02726277,73,35,1,1,5078.56,CUST00480,Shannonburgh
480,480,,invalid_data,-0.029110823,41,35,1,1,5078.56,CUST00481,Jenniferfurt
481,481,3/22/2019,Excavators(crawler),0.029110823,75,35,1,1,5078.56,CUST00482,North Laurenberg
482,482,3/22/2019,Loaders (Wheeled),0.029110823,61,35,1,1,5078.56,CUST00483,Port Chasemouth
483,483,3/22/2019,Skid Steer Loaders,0.029110823,48,35,1,1,5078.56,CUST00484,Joshuaberg
484,484,Compactors,3/22/2019,0.029110823,70,35,1,1,5078.56,CUST00485,New Rodney
485,485,3/22/2019,Tele Handlers ,0.029110823,91,35,1,1,5078.56,CUST00486,Lake Jeremyton
486,486,3/23/2019,Backhoe Loader,0.027370308,3545,35000,1,1,5078.56,CUST00487,North Kathrynton
487,487,3/23/2019,Excavators(crawler),0.027370308,69,35,1,1,5078.56,CUST00488,Scottburgh
488,488,3/23/2019,Loaders (Wheeled),0.027370308,83,35,1,1,5078.56,CUST00489,South John
489,489,3/23/2019,Skid Steer Loaders,0.027370308,64,35,1,1,5078.56,CUST00490,South Paul
490,490,,Compactors,0.027370308,74,35,1,1,5078.56,CUST00491,North Saraville
491,491,3/23/2019,Tele Handlers ,0.027370308,71,35,1,1,5078.56,CUST00492,Oliverstad
492,492,3/24/2019,Backhoe Loader,0.033687145,67,35,1,1,5078.56,CUST00493,Ryanshire
493,493,3/24/2019,Excavators(crawler),0.033687145,70,35,1,1,5078.56,CUST00494,South Timothyhaven
494,494,3/24/2019,Loaders (Wheeled),0.033687145,60,35,1,1,5078.56,CUST00495,Pamelaland
495,495,3/24/2019,invalid_data,0.033687145,78,35,1,1,5078.56,CUST00496,Port Natalietown
496,496,3/24/2019,Compactors,0.033687145,62,35,1,1,5078.56,CUST00497,Rogerschester
497,497,3/24/2019,Tele Handlers ,0.033687145,60,35,1,1,5078.56,CUST00498,North Stevenview
498,498,3/25/2019,Backhoe Loader,0.037494772,83,35,1,1,5078.56,CUST00499,Burtonborough
499,499,3/25/2019,Excavators(crawler),0.037494772,85,35,1,1,5078.56,CUST00500,Michaelstad
500,500,3/15/2025,Loaders (Wheeled),-0.037494772,46,35,1,1,5078.56,CUST00501,New Vickieton
501,501,3/25/2019,Skid Steer Loaders,0.037494772,55,35,1,1,5078.56,CUST00502,Port Shannonburgh
502,502,3/25/2019,Compactors,0.037494772,67,35,1,1,5078.56,CUST00503,West Tinahaven
503,503,3/25/2019,Tele Handlers ,0.037494772,67,35,1,1,5078.56,CUST00504,Shawnfurt
504,504,3/26/2019,Backhoe Loader,0.035355969,3562,35000,1,1,5078.56,CUST00505,Weaverborough
505,505,3/26/2019,Excavators(crawler),0.035355969,68,35,1,1,5078.56,CUST00506,Richardberg
506,506,Loaders (Wheeled),3/26/2019,0.035355969,46,35,1,1,5078.56,CUST00507,Deleonmouth
507,507,3/26/2019,Skid Steer Loaders,0.035355969,77,35,1,1,5078.56,CUST00508,Collinsland
508,508,3/26/2019,Compactors,0.035355969,71,35,1,1,5078.56,CUST00509,Perezburgh
509,509,3/26/2019,Tele Handlers ,0.035355969,81,35,1,1,5078.56,CUST00510,Tylerborough
510,510,,invalid_data,0.036180424,80,35,1,1,5078.56,CUST00511,West Anna
511,511,3/27/2019,Excavators(crawler),0.036180424,71,35,1,1,5078.56,CUST00512,Port Evan
512,512,3/27/2019,Loaders (Wheeled),0.036180424,52,35,1,1,5078.56,CUST00513,West Scottport
513,513,3/27/2019,Skid Steer Loaders,0.036180424,71,35,1,1,5078.56,CUST00514,Thomasmouth
514,514,3/27/2019,Compactors,0.036180424,52,35,1,1,5078.56,CUST00515,Reynoldsmouth
515,515,3/27/2019,Tele Handlers ,0.036180424,76,35,1,1,5078.56,CUST00516,Smithshire
